timestamp,device_os,dma,conversion
1707740096,android,"Washington, D.C. (Hagerstown)",0
1707740186,ios,"New York, New York",0
1707740265,android,"Philadelphia, Pennsylvania",0
1707740474,ios,"Dallas-Fort Worth, Texas",0
1707740605,ios,"Los Angeles, California",0
1707740960,ios,"New York, New York",0
1707740978,android,"New York, New York",0
1707741024,android,"New York, New York",0
1707741575,ios,"New York, New York",0
1707741950,android,"New York, New York",0
1707741990,ios,"Los Angeles, California",0
1707742069,android,"New York, New York",0
1707742259,android,"San Francisco-Oakland-San Jose, California",0
1707742580,ios,"Los Angeles, California",0
1707742596,ios,"Dallas-Fort Worth, Texas",0
1707743034,ios,"New York, New York",0
1707743374,ios,"Chicago, Illinois",0
1707743564,android,"Los Angeles, California",0
1707743608,android,"Los Angeles, California",0
1707743871,android,"Houston, Texas",0
1707743950,ios,"Philadelphia, Pennsylvania",0
1707744028,ios,"Boston (Manchester), Massachusetts",0
1707744139,ios,"New York, New York",0
1707744382,android,"Los Angeles, California",0
1707744392,ios,"Chicago, Illinois",0
1707744556,android,"Los Angeles, California",0
1707744605,ios,"Houston, Texas",0
1707745130,android,"New York, New York",0
1707745340,ios,"New York, New York",0
1707745390,ios,"Chicago, Illinois",0
1707745486,ios,"Philadelphia, Pennsylvania",0
1707745647,android,"Philadelphia, Pennsylvania",0
1707745761,ios,"New York, New York",0
1707745838,android,"New York, New York",0
1707746588,ios,"New York, New York",0
1707747165,android,"Washington, D.C. (Hagerstown)",0
1707747262,ios,"Chicago, Illinois",0
1707747790,ios,"Chicago, Illinois",0
1707748470,android,"New York, New York",0
1707748752,android,"New York, New York",0
1707748847,android,"Chicago, Illinois",0
1707748995,android,"New York, New York",0
1707749148,ios,"Philadelphia, Pennsylvania",0
1707749154,ios,"New York, New York",0
1707749189,ios,"New York, New York",0
1707749714,android,"Philadelphia, Pennsylvania",0
1707749805,ios,"Chicago, Illinois",0
1707750770,ios,"New York, New York",0
1707750921,ios,"New York, New York",0
1707751174,ios,"Washington, D.C. (Hagerstown)",0
1707751191,ios,"New York, New York",0
1707751315,ios,"New York, New York",0
1707751323,ios,"New York, New York",0
1707751413,ios,"Dallas-Fort Worth, Texas",0
1707751503,ios,"Dallas-Fort Worth, Texas",0
1707751779,android,"New York, New York",1
1707752100,ios,"New York, New York",0
1707752224,ios,"Chicago, Illinois",0
1707752530,android,"New York, New York",0
1707752559,ios,"Chicago, Illinois",0
1707753040,android,"Boston (Manchester), Massachusetts",0
1707753136,ios,"Chicago, Illinois",0
1707753219,ios,"New York, New York",0
1707753315,ios,"Washington, D.C. (Hagerstown)",0
1707753698,ios,"Chicago, Illinois",0
1707753746,android,"New York, New York",0
1707753749,ios,"New York, New York",0
1707753804,ios,"Los Angeles, California",0
1707753865,android,"New York, New York",0
1707753916,android,"Philadelphia, Pennsylvania",0
1707754122,android,"Washington, D.C. (Hagerstown)",0
1707754413,android,"Los Angeles, California",0
1707754476,ios,"Washington, D.C. (Hagerstown)",0
1707754678,ios,"Los Angeles, California",0
1707754743,ios,"San Francisco-Oakland-San Jose, California",0
1707754974,ios,"New York, New York",0
1707755479,android,"New York, New York",0
1707755841,android,"New York, New York",1
1707756162,ios,"San Francisco-Oakland-San Jose, California",0
1707756231,android,"Chicago, Illinois",0
1707756502,android,"New York, New York",0
1707756509,ios,"Los Angeles, California",0
1707756525,ios,"Boston (Manchester), Massachusetts",0
1707756704,ios,"New York, New York",0
1707756979,ios,"New York, New York",0
1707757072,ios,"Los Angeles, California",0
1707757077,ios,"Chicago, Illinois",0
1707757320,ios,"Atlanta, Georgia",0
1707757430,ios,"New York, New York",0
1707757468,android,"Dallas-Fort Worth, Texas",0
1707757481,ios,"Dallas-Fort Worth, Texas",0
1707757512,ios,"Houston, Texas",0
1707757515,ios,"New York, New York",0
1707757919,ios,"New York, New York",0
1707757937,android,"Los Angeles, California",0
1707758194,ios,"New York, New York",0
1707758831,ios,"Los Angeles, California",0
1707758849,ios,"Washington, D.C. (Hagerstown)",0
1707758865,ios,"Philadelphia, Pennsylvania",0
1707758882,android,"Los Angeles, California",0
1707758943,ios,"Boston (Manchester), Massachusetts",0
1707759565,ios,"New York, New York",0
1707759948,ios,"New York, New York",0
1707760051,android,"New York, New York",0
1707760229,ios,"Dallas-Fort Worth, Texas",0
1707760275,android,"Chicago, Illinois",0
1707760459,ios,"New York, New York",0
1707760739,android,"Washington, D.C. (Hagerstown)",0
1707760958,android,"New York, New York",0
1707761581,ios,"Dallas-Fort Worth, Texas",0
1707761599,ios,"Houston, Texas",0
1707761913,ios,"Chicago, Illinois",0
1707761967,ios,"San Francisco-Oakland-San Jose, California",0
1707762299,android,"Los Angeles, California",0
1707762419,ios,"New York, New York",0
1707762427,android,"Los Angeles, California",0
1707762788,android,"Los Angeles, California",0
1707762932,android,"Chicago, Illinois",0
1707763287,ios,"Washington, D.C. (Hagerstown)",0
1707763611,android,"Los Angeles, California",0
1707763822,ios,"Chicago, Illinois",0
1707764163,android,"Chicago, Illinois",0
1707764414,ios,"Washington, D.C. (Hagerstown)",0
1707764623,ios,"Atlanta, Georgia",0
1707764657,ios,"Washington, D.C. (Hagerstown)",0
1707764712,android,"Chicago, Illinois",0
1707764748,android,"New York, New York",0
1707765052,android,"Chicago, Illinois",0
1707765192,ios,"Chicago, Illinois",0
1707765365,ios,"Washington, D.C. (Hagerstown)",0
1707765940,android,"Boston (Manchester), Massachusetts",0
1707765991,ios,"New York, New York",0
1707766057,ios,"Los Angeles, California",0
1707766127,android,"New York, New York",0
1707766162,android,"New York, New York",0
1707766308,android,"New York, New York",1
1707766345,ios,"Dallas-Fort Worth, Texas",0
1707766576,ios,"Houston, Texas",0
1707766783,ios,"Chicago, Illinois",0
1707766975,android,"Chicago, Illinois",0
1707767248,ios,"New York, New York",0
1707767321,android,"Houston, Texas",0
1707767332,android,"Philadelphia, Pennsylvania",0
1707767439,android,"Dallas-Fort Worth, Texas",0
1707767439,ios,"New York, New York",0
1707767543,ios,"New York, New York",0
1707767743,ios,"New York, New York",0
1707767823,ios,"New York, New York",0
1707767904,android,"San Francisco-Oakland-San Jose, California",0
1707768549,android,"Chicago, Illinois",0
1707768757,ios,"Los Angeles, California",0
1707768822,android,"Los Angeles, California",0
1707769039,ios,"Los Angeles, California",0
1707769128,android,"Washington, D.C. (Hagerstown)",0
1707769184,android,"Chicago, Illinois",0
1707769437,ios,"New York, New York",0
1707769585,ios,"Atlanta, Georgia",0
1707769687,android,"New York, New York",0
1707769697,ios,"Houston, Texas",0
1707769804,ios,"Dallas-Fort Worth, Texas",0
1707769888,ios,"New York, New York",0
1707770104,ios,"New York, New York",0
1707770211,android,"Boston (Manchester), Massachusetts",0
1707770412,ios,"Philadelphia, Pennsylvania",0
1707770420,android,"Los Angeles, California",0
1707770527,ios,"Chicago, Illinois",0
1707770896,ios,"Philadelphia, Pennsylvania",0
1707771097,ios,"Los Angeles, California",0
1707771117,android,"New York, New York",1
1707771139,ios,"New York, New York",0
1707771204,ios,"Chicago, Illinois",0
1707771465,ios,"Atlanta, Georgia",0
1707771608,android,"Atlanta, Georgia",0
1707771710,ios,"Philadelphia, Pennsylvania",0
1707771921,ios,"Chicago, Illinois",0
1707772154,ios,"New York, New York",0
1707772279,android,"Los Angeles, California",0
1707772505,ios,"Chicago, Illinois",0
1707773191,ios,"Boston (Manchester), Massachusetts",0
1707773243,ios,"Los Angeles, California",0
1707773274,ios,"New York, New York",0
1707773505,android,"Washington, D.C. (Hagerstown)",0
1707773746,android,"Philadelphia, Pennsylvania",0
1707774408,ios,"Chicago, Illinois",0
1707774743,ios,"New York, New York",0
1707774831,android,"New York, New York",0
1707774878,ios,"New York, New York",0
1707774921,android,"New York, New York",0
1707774942,android,"New York, New York",0
1707775563,ios,"Dallas-Fort Worth, Texas",0
1707775632,ios,"New York, New York",0
1707775643,ios,"Los Angeles, California",0
1707775670,ios,"Boston (Manchester), Massachusetts",0
1707775967,android,"Dallas-Fort Worth, Texas",0
1707776054,ios,"New York, New York",0
1707776368,android,"Boston (Manchester), Massachusetts",0
1707776984,android,"Boston (Manchester), Massachusetts",0
1707776991,android,"New York, New York",0
1707776996,android,"Dallas-Fort Worth, Texas",0
1707777272,ios,"New York, New York",0
1707777292,android,"New York, New York",0
1707777556,ios,"Los Angeles, California",0
1707777579,ios,"Atlanta, Georgia",0
1707778016,android,"New York, New York",0
1707778060,ios,"New York, New York",0
1707778110,ios,"Chicago, Illinois",0
1707778207,android,"Dallas-Fort Worth, Texas",0
1707778442,ios,"Boston (Manchester), Massachusetts",0
1707778699,android,"Washington, D.C. (Hagerstown)",0
1707778732,android,"San Francisco-Oakland-San Jose, California",0
1707779016,ios,"Philadelphia, Pennsylvania",0
1707779382,android,"Houston, Texas",0
1707779835,ios,"Chicago, Illinois",0
1707779837,android,"New York, New York",0
1707780787,android,"Los Angeles, California",0
1707780803,ios,"Chicago, Illinois",0
1707780842,android,"Atlanta, Georgia",0
1707780896,android,"New York, New York",0
1707781236,android,"San Francisco-Oakland-San Jose, California",0
1707781338,ios,"Dallas-Fort Worth, Texas",0
1707781353,ios,"Los Angeles, California",0
1707781473,ios,"Chicago, Illinois",0
1707781826,android,"Houston, Texas",0
1707781844,ios,"Houston, Texas",0
1707782013,ios,"Boston (Manchester), Massachusetts",0
1707782095,ios,"San Francisco-Oakland-San Jose, California",0
1707782167,ios,"New York, New York",0
1707782441,ios,"Philadelphia, Pennsylvania",0
1707782453,ios,"Chicago, Illinois",0
1707782946,ios,"Chicago, Illinois",0
1707783456,android,"New York, New York",0
1707783502,android,"Chicago, Illinois",0
1707783581,ios,"Chicago, Illinois",0
1707783895,android,"Washington, D.C. (Hagerstown)",0
1707784353,ios,"Philadelphia, Pennsylvania",0
1707784875,ios,"Los Angeles, California",0
1707785371,ios,"Houston, Texas",0
1707785525,android,"San Francisco-Oakland-San Jose, California",0
1707785571,ios,"Chicago, Illinois",0
1707785579,ios,"Chicago, Illinois",0
1707785755,ios,"Los Angeles, California",0
1707785993,ios,"Washington, D.C. (Hagerstown)",0
1707786097,ios,"Washington, D.C. (Hagerstown)",0
1707786141,ios,"New York, New York",0
1707786200,android,"San Francisco-Oakland-San Jose, California",0
1707786322,ios,"New York, New York",0
1707786347,ios,"New York, New York",0
1707786391,ios,"New York, New York",0
1707786461,ios,"Los Angeles, California",0
1707786679,ios,"Los Angeles, California",0
1707786747,ios,"Los Angeles, California",0
1707786983,ios,"New York, New York",0
1707787028,android,"Houston, Texas",0
1707787259,ios,"Houston, Texas",0
1707787345,ios,"New York, New York",0
1707787671,android,"New York, New York",0
1707787708,ios,"Houston, Texas",0
1707787751,android,"Los Angeles, California",0
1707787992,ios,"New York, New York",0
1707788420,android,"Washington, D.C. (Hagerstown)",0
1707788613,ios,"Boston (Manchester), Massachusetts",0
1707788670,ios,"Philadelphia, Pennsylvania",0
1707788772,ios,"Dallas-Fort Worth, Texas",0
1707789233,android,"Los Angeles, California",0
1707789514,android,"Los Angeles, California",0
1707789906,android,"San Francisco-Oakland-San Jose, California",0
1707790023,ios,"Houston, Texas",0
1707790060,android,"Boston (Manchester), Massachusetts",0
1707790285,ios,"Philadelphia, Pennsylvania",0
1707790380,android,"Philadelphia, Pennsylvania",0
1707790497,android,"Dallas-Fort Worth, Texas",0
1707790570,android,"New York, New York",0
1707790793,ios,"Los Angeles, California",0
1707790824,ios,"Houston, Texas",0
1707790985,android,"Philadelphia, Pennsylvania",0
1707791025,ios,"Houston, Texas",0
1707791064,android,"Washington, D.C. (Hagerstown)",1
1707791115,ios,"Los Angeles, California",0
1707791482,ios,"Philadelphia, Pennsylvania",0
1707791736,android,"New York, New York",0
1707792028,android,"Chicago, Illinois",0
1707792271,ios,"New York, New York",0
1707792333,android,"Chicago, Illinois",0
1707792556,android,"Philadelphia, Pennsylvania",0
1707792729,android,"Los Angeles, California",1
1707792923,ios,"New York, New York",0
1707792937,android,"Dallas-Fort Worth, Texas",0
1707792954,ios,"Chicago, Illinois",0
1707793208,ios,"Chicago, Illinois",0
1707793261,ios,"Chicago, Illinois",0
1707793428,ios,"New York, New York",0
1707793623,ios,"New York, New York",0
1707793733,ios,"New York, New York",0
1707793759,ios,"Philadelphia, Pennsylvania",0
1707793801,android,"New York, New York",0
1707794378,ios,"Chicago, Illinois",0
1707794468,android,"Philadelphia, Pennsylvania",0
1707794533,android,"Boston (Manchester), Massachusetts",0
1707794595,ios,"Washington, D.C. (Hagerstown)",0
1707794705,android,"New York, New York",0
1707794752,ios,"Chicago, Illinois",0
1707794768,android,"New York, New York",0
1707794865,android,"Philadelphia, Pennsylvania",0
1707794935,ios,"Los Angeles, California",0
1707795050,android,"New York, New York",0
1707795054,ios,"New York, New York",0
1707795207,android,"Philadelphia, Pennsylvania",0
1707795505,android,"San Francisco-Oakland-San Jose, California",0
1707795764,android,"Houston, Texas",0
1707795772,ios,"Los Angeles, California",0
1707795814,android,"Los Angeles, California",0
1707796177,android,"Los Angeles, California",0
1707796230,ios,"Los Angeles, California",0
1707796355,ios,"New York, New York",0
1707796426,ios,"Chicago, Illinois",0
1707796447,ios,"New York, New York",0
1707796658,android,"New York, New York",0
1707796671,ios,"New York, New York",0
1707796761,ios,"Washington, D.C. (Hagerstown)",0
1707796818,ios,"New York, New York",0
1707796826,ios,"New York, New York",0
1707797037,android,"New York, New York",0
1707797138,ios,"Chicago, Illinois",0
1707797459,ios,"Los Angeles, California",0
1707797550,ios,"Dallas-Fort Worth, Texas",0
1707798228,ios,"San Francisco-Oakland-San Jose, California",0
1707798304,android,"New York, New York",0
1707798474,ios,"New York, New York",0
1707798649,ios,"Washington, D.C. (Hagerstown)",0
1707798718,android,"Atlanta, Georgia",0
1707798906,ios,"Boston (Manchester), Massachusetts",0
1707798918,android,"New York, New York",0
1707799162,android,"Washington, D.C. (Hagerstown)",0
1707799304,ios,"Philadelphia, Pennsylvania",0
1707799365,ios,"Chicago, Illinois",0
1707799804,ios,"Los Angeles, California",0
1707799918,ios,"New York, New York",0
1707799924,android,"Dallas-Fort Worth, Texas",0
1707799925,android,"Dallas-Fort Worth, Texas",0
1707800196,ios,"Houston, Texas",0
1707800236,android,"Boston (Manchester), Massachusetts",0
1707800660,ios,"Washington, D.C. (Hagerstown)",0
1707800774,ios,"Philadelphia, Pennsylvania",0
1707800858,ios,"New York, New York",0
1707801072,ios,"New York, New York",0
1707801307,ios,"New York, New York",0
1707801311,android,"New York, New York",0
1707801399,ios,"New York, New York",0
1707802030,ios,"New York, New York",0
1707802078,android,"Dallas-Fort Worth, Texas",0
1707802155,ios,"New York, New York",0
1707802293,ios,"Los Angeles, California",0
1707802301,ios,"Dallas-Fort Worth, Texas",0
1707802346,android,"Chicago, Illinois",0
1707802387,ios,"San Francisco-Oakland-San Jose, California",0
1707802458,ios,"New York, New York",0
1707802497,ios,"Los Angeles, California",0
1707802631,android,"Boston (Manchester), Massachusetts",0
1707802730,ios,"Washington, D.C. (Hagerstown)",0
1707802846,ios,"New York, New York",0
1707803408,ios,"New York, New York",0
1707803752,ios,"Houston, Texas",0
1707803853,android,"Atlanta, Georgia",0
1707804044,android,"New York, New York",0
1707804054,android,"Dallas-Fort Worth, Texas",0
1707804365,android,"New York, New York",0
1707804696,ios,"New York, New York",0
1707804928,android,"New York, New York",0
1707805158,android,"New York, New York",0
